article_Id;AMSTAR_quality;article;author_code;Author;Institution;City;Pharma company;Country_institution;Documents;Citations;H-index_author;Co-authors
72;moderate quality;Effect of biologics on depressive symptoms in patients with psoriasis: a systematic review;401;McFarlane,ﾠAlexandra;University of Alberta, Division of Rheumatology;Edmonton;;Canada;8;76;3;20
97;moderate quality;Evidence-based recommendations for the management of comorbidities in rheumatoid arthritis, psoriasis, and psoriatic arthritis: Expert opinion of the canadian dermatology-rheumatology comorbidity initiative;401;McFarlane, Alexandra;University of Alberta, Division of Rheumatology;Edmonton;;Canada;8;76;3;20
143;moderate quality;Anti-tumor necrosis factor (TNF) drugs for the treatment of psoriatic arthritis: An indirect comparison meta-analysis;411;Mills, Edward J.;Global Evaluative Sciences;Vancouver;;Canada;355;12344;56;150
131;low quality;A Systematic Review of Systemic Medications for Pustular Psoriasis in Pediatrics;476;Pope,ﾠElena;Hospital for Sick Children University of Toronto, Department of Pediatrics;Toronto;;Canada;108;1913;22;150
199;moderate quality; systematic review of systemic medications for pustular psoriasis in pediatrics ;476;Pope, Elena;Hospital for Sick Children University of Toronto, Department of Pediatrics;Toronto;;Canada;109;1920;22;150
12;moderate quality;Psoriasis and Smoking: A Systematic Literature Review and Meta-Analysis With Qualitative Analysis of Effect of Smoking on Psoriasis Severity;477;Pope, Janet Elizabeth;Western University, Department of Medicine;London;;Canada;198;5525;38;150
97;moderate quality;Evidence-based recommendations for the management of comorbidities in rheumatoid arthritis, psoriasis, and psoriatic arthritis: Expert opinion of the canadian dermatology-rheumatology comorbidity initiative;477;Pope, Janet Elizabeth;Western University, Department of Medicine;London;;Canada;198;6886;39;150
131;low quality;A Systematic Review of Systemic Medications for Pustular Psoriasis in Pediatrics;478;Posso-De Los Rios,ﾠClaudia J.;Hospital for Sick Children University of Toronto, Division of Paediatric Medicine;Toronto;;Canada;6;18;2;8
199;moderate quality; systematic review of systemic medications for pustular psoriasis in pediatrics ;478;Posso-De Los Rios, Claudia J.;Hospital for Sick Children University of Toronto, Division of Paediatric Medicine;Toronto;;Canada;6;19;3;8
12;moderate quality;Psoriasis and Smoking: A Systematic Literature Review and Meta-Analysis With Qualitative Analysis of Effect of Smoking on Psoriasis Severity;501;Richer, Vincent;St-Luc Hospital, Department of Medicine;Quebec;;Canada;14;81;4;32
59;high quality;The effects of tumour necrosis factor inhibitors, methotrexate, non-steroidal anti-inflammatory drugs and corticosteroids on cardiovascular events in rheumatoid arthritis, psoriasis and psoriatic arthritis: a systematic review and meta-analysis.;501;Richer,ﾠVincent;St-Luc Hospital, Department of Medicine;Quebec;;Canada;14;81;4;32
72;moderate quality;Effect of biologics on depressive symptoms in patients with psoriasis: a systematic review;501;Richer,ﾠVincent;St-Luc Hospital, Department of Medicine;Quebec;;Canada;14;81;4;32
97;moderate quality;Evidence-based recommendations for the management of comorbidities in rheumatoid arthritis, psoriasis, and psoriatic arthritis: Expert opinion of the canadian dermatology-rheumatology comorbidity initiative;501;Richer, Vincent;St-Luc Hospital, Department of Medicine;Quebec;;Canada;14;81;4;32
276;moderate quality;Theﾠroleﾠofﾠantimalarialsﾠinﾠtheﾠexacerbationﾠofﾠpsoriasis: A systematic review;507;Rosenthal,ﾠDonald I.;McMaster University, Department of Medicine;Hamilton;;Canada;42;968;19;109
12;moderate quality;Psoriasis and Smoking: A Systematic Literature Review and Meta-Analysis With Qualitative Analysis of Effect of Smoking on Psoriasis Severity;510;Roubille, Camille;Universite de Montreal;Montreal;;Canada;35;310;9;106
59;high quality;The effects of tumour necrosis factor inhibitors, methotrexate, non-steroidal anti-inflammatory drugs and corticosteroids on cardiovascular events in rheumatoid arthritis, psoriasis and psoriatic arthritis: a systematic review and meta-analysis.;510;Roubille,ﾠCamille;Universite de Montreal;Montreal;;Canada;35;310;9;106
72;moderate quality;Effect of biologics on depressive symptoms in patients with psoriasis: a systematic review;510;Roubille,ﾠCamille;Universite de Montreal;Montreal;;Canada;35;310;9;106
97;moderate quality;Evidence-based recommendations for the management of comorbidities in rheumatoid arthritis, psoriasis, and psoriatic arthritis: Expert opinion of the canadian dermatology-rheumatology comorbidity initiative;510;Roubille, Camille;Universite de Montreal;Montreal;;Canada;35;311;9;106
276;moderate quality;Theﾠroleﾠofﾠantimalarialsﾠinﾠtheﾠexacerbationﾠofﾠpsoriasis: A systematic review;554;Shin,ﾠMichael H.;McMaster University, Department of Medicine;Hamilton;;Canada;1;11;1;3
1;moderate quality;Psoriasis and sleep disorders: A systematic review;557;Simpson, Fiona C.;Mediprobe Research Inc., ;London;yes;Canada;25;292;10;22
262;moderate quality;Efficacyﾠofﾠsystemicﾠtreatmentsﾠforﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠSystematicﾠreviewﾠandﾠmeta-analysisﾠ;559;Sizto,ﾠSonia;St. Paul's Hospital, Centre for Health Evaluation and Outcome Sciences;Vancouver;;Canada;5;189;5;13
12;moderate quality;Psoriasis and Smoking: A Systematic Literature Review and Meta-Analysis With Qualitative Analysis of Effect of Smoking on Psoriasis Severity;574;Starnino, Tara;Universite de Montreal, Sacr�-Coeur Hospital;Montreal;;Canada;7;74;3;19
59;high quality;The effects of tumour necrosis factor inhibitors, methotrexate, non-steroidal anti-inflammatory drugs and corticosteroids on cardiovascular events in rheumatoid arthritis, psoriasis and psoriatic arthritis: a systematic review and meta-analysis.;574;Starnino,�Tara;Universite de Montreal, Sacr�-Coeur Hospital;Montreal;;Canada;7;74;3;19
72;moderate quality;Effect of biologics on depressive symptoms in patients with psoriasis: a systematic review;574;Starnino,�Tara;Universite de Montreal, Sacr�-Coeur Hospital;Montreal;;Canada;7;74;3;19
97;moderate quality;Evidence-based recommendations for the management of comorbidities in rheumatoid arthritis, psoriasis, and psoriatic arthritis: Expert opinion of the canadian dermatology-rheumatology comorbidity initiative;574;Starnino, Tara;Universite de Montreal, Sacr�-Coeur Hospital;Montreal;;Canada;7;74;3;19
262;moderate quality;Efficacyﾠofﾠsystemicﾠtreatmentsﾠforﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠSystematicﾠreviewﾠandﾠmeta-analysisﾠ;580;Sun,ﾠHuiying;St. Paul's Hospital, Centre for Health Evaluation and Outcome Sciences;Vancouver;;Canada;34;558;13;65
143;moderate quality;Anti-tumor necrosis factor (TNF) drugs for the treatment of psoriatic arthritis: An indirect comparison meta-analysis;607;Thorlund, Kristian;Precision Global Health;Vancouver;yes;Canada;111;3909;30;150
86;moderate quality;Systematic Review of Cost-Effectiveness Analyses of Treatments for Psoriasis;723;Zhang,ﾠWei;The University of British Columbia, School of Population and Public Health;Vancouver;;Canada;8;858;2;22
54;high quality;Risk of non-alcoholic fatty liver disease in patients with psoriasis: A systematic review and meta-analysis;26;Arrese,ﾠMarco A.;Pontificia Universidad Catolica de Chile, Department of Gastroenterology;Santiago de Chile;;Chile;139;2976;30;150
54;high quality;Risk of non-alcoholic fatty liver disease in patients with psoriasis: A systematic review and meta-analysis;78;C�ndia,�Roberto;Pontificia Universidad Catolica de Chile, Department of Gastroenterology;Santiago de Chile;;Chile;12;78;5;80
149;high quality;Psoriasis, psoriatic arthritis and type 2 diabetes mellitus: A systematic review and meta-analysis;386;Mart�nez-Camblor,�Pablo Mart�nez;Universidad Aut�noma de Chile;Santiago de Chile;;Chile;112;1198;17;150
54;high quality;Risk of non-alcoholic fatty liver disease in patients with psoriasis: A systematic review and meta-analysis;514;Ruiz,ﾠAlex;Universidad Austral de Chile, Faculty of Medicineﾠ;Valdivia;;Chile;5;59;3;37
54;high quality;Risk of non-alcoholic fatty liver disease in patients with psoriasis: A systematic review and meta-analysis;610;Torres-Robles, R.;Pontificia Universidad Catolica de Chile, Sistema de Bibliotecas UC;Santiago de Chile;;Chile;2;6;1;13
165;low quality;Meta-analysis of IL12B polymorphisms (rs3212227, rs6887695) with psoriasis and psoriatic arthritis;170;Fan,ﾠYiming;Guangdong Medical College, Department of Dermatology;Zhanjiang;;China;61;238;10;126
165;low quality;Meta-analysis of IL12B polymorphisms (rs3212227, rs6887695) with psoriasis and psoriatic arthritis;551;Shi,ﾠGe;Guangdong Medical College, Department of Dermatology;Zhanjiang;;China;23;183;8;79
165;low quality;Meta-analysis of IL12B polymorphisms (rs3212227, rs6887695) with psoriasis and psoriatic arthritis;735;Zhu,ﾠChengyao;Guangdong Medical College, Department of Dermatology;Zhanjiang;;China;18;198;7;106
165;low quality;Meta-analysis of IL12B polymorphisms (rs3212227, rs6887695) with psoriasis and psoriatic arthritis;736;Zhu,ﾠKunju;Guangdong Medical College, Department of Dermatology;Zhanjiang;;China;36;1020;12;150
127;moderate quality;Evidence-based practice guideline of Chinese herbal medicine for psoriasis vulgaris (Bai Bi);38;Bai, Yanping;China-Japan Friendship Hospital, Department of Dermatology and Venereology;Beijing;;China;15;58;5;60
215;moderate quality;Efficacy of externally applied chinese herbal drugs in treating psoriasis: A systematic review ;38;Bai, Yanping;China-Japan Friendship Hospital, Department of Dermatology and Venereology;Beijing;;China;15;58;5;60
7;moderate quality;Epicardial fat tissue in patients with psoriasis:a systematic review and meta-analysis;45;Bao, Yuting;Sichuan University, Department of Dermatology and Venereology;Chengdu;;China;1;0;NA;4
111;high quality;Systematic review and meta-analysis of ustekinumab for moderate to severe psoriasis;54;Binzhu,ﾠL;Guangxi Medical University;Nanning;;China;1;11;1;8
18;moderate quality;Topical calcipotriol/betamethasone dipropionate for psoriasis vulgaris: A systematic review;93;Chen, Hongduo;China Medical University Shenyang, Department of Dermatology;Shenyang;;China;7;0;NA;23
224;moderate quality;Association of -619C/T polymorphism in CDSN gene and psoriasis risk: A meta-analysis;93;Chen, Hongduo;Hospital of China Medical University, Department of Dermatology, Qingshuihe;Shenzhen;;China;210;1946;20;150
26;moderate quality;Effects of Narrow Band Ultraviolet B on Serum Levels of Vascular Endothelial Growth Factor and Interleukin-8 in Patients with Psoriasis;94;Chen, Hongquan;Qingdao University, Department of Dermatology;Qingdao;;China;2;0;NA;6
127;moderate quality;Evidence-based practice guideline of Chinese herbal medicine for psoriasis vulgaris (Bai Bi);96;Chen, Jing;Capital Medical University China;Beijing;;China;1;3;1;19
221;moderate quality;Ustekinumab, a human interleukin-12/23 monoclonal antibody, in patients with psoriasis: A meta-analysis;97;Chen, Wanqiang;Lanzhou University, Institute of Integrated Traditional Chinese and Western Medicine;Lanzhou;;China;1;4;1;6
127;moderate quality;Evidence-based practice guideline of Chinese herbal medicine for psoriasis vulgaris (Bai Bi);98;Chen, Weiwen;Capital Medical University China;Beijing;;China;2;5;2;25
190;high quality;Narrow-band ultraviolet B phototherapy versus broad-band ultraviolet B or psoralen-ultraviolet A photochemotherapy for psoriasis.;99;Chen,ﾠXiaomei;Chinese Academy of Medical Sciences, Institute of Medicinal Plant Development;Beijing;;China;9;21;2;26
67;moderate quality;Lack of association between cytotoxic T-lymphocyte antigen-4 + 49A/G polymorphism and psoriasis and vitiligo: A meta-analysis of caseﾖcontrol studies;100;Chen,ﾠXiaoxiao;Guangzhou Medical University, Institute of Dermatology;Guangzhou;;China;3;1;1;20
298;moderate quality;AssociationﾠbetweenﾠMTHFRﾠ677C/Tﾠpolymorphismﾠandﾠpsoriasisﾠrisk:ﾠAﾠmeta-analysisﾠ;101;Chen,ﾠY. J;Hubei Polytechnic University, Department of Dermatology;Hubei;;China;2;1;1;6
76;moderate quality;Clinical efficacy and safety of anti-IL-17 agents for the treatment of patients with psoriasis;102;Chen,ﾠYan;Kunming General Hospital of Chengdu Military Command, Department of Dermatology;Kunming;;China;2;5;1;8
190;high quality;Narrow-band ultraviolet B phototherapy versus broad-band ultraviolet B or psoralen-ultraviolet A photochemotherapy for psoriasis.;103;Cheng,ﾠYan;Sichuan University, Department of Dermatology and Venereology;Chengdu;;China;1;11;1;4
68;low quality;Association of the Late Cornified Envelope-3 Genes with Psoriasis and Psoriatic Arthritis: A Systematic Review;124;Cui,ﾠYong;Anhui Medical University, Institute of Dermatology and Department of Dermatology, Hefei;Hefei;;China;2;2;1;17
