article_Id;sort_AMSTAR_levels;AMSTAR_consensus_2;AMSTAR_levels_2;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;PC1;PC2;PC3;PC4;number_of_cites_Google_Scholar;number_of_cites_Web_of_Science;title;topic;journal;journal_dermatology;year;Total Cites;Journal Impact Factor;Impact Factor without Journal Self Cites;5-Year Impact Factor;Immediacy Index;Citable Items;Cited Half-life;Citing Half-life;Eigenfactor Score;Article Influence Score;% Articles in Citable Items;Normalized Eigenfactor;avgJifPercentile;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;;num_authors;num_institutions;funding;funding_class;funding_class_2;funding_academic;funding_industry;pharma_name;funding_non_pharma_companies;conflict_of_interest;conflict_of_interest_%authors;countries_authors;page_count;log_page_count;clinical_trials;observational_studies;CTANDobservational;systematic_reviews;economic_studies;metaanalysis_included;economic_analysis_included;dateOFsubmissionTOjournal;dateOFacceptanceBYjournal;dateOFacceptanceBYjournal;daysFORreviewJournal_days;clusterFromHeatmap
211;174;4;low_quality;1;0;1;0;0;1;0;0;0;0;1;-0.95198311;0.571659;-0.90313284;-0.8649309126;68;47;Adherence to topical treatment in psoriasis: a systematic literature review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;7;2.81;0;1;0;0;0;0;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 1
252;175;4;low_quality;0;1;1;0;0;1;0;0;0;0;1;-0.71085194;0.30434463;-0.54185013;-1.0936746798;108;66;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;Comorbidities;Journal of the European Academy of Dermatology and Venereology;1;2010;3781;3.309;3.045;2.821;0.452;228;4.2;7.1;0.01174;0.704;85.53;Not Available;82.727;ISSN 01909622, 10976787;1.589;Q1;162;454;1411;10355;5051;1195;3.93;22.81;United States;;14;10;funding;Pharma;Pharma;0;1;AbbVie;0;2;14.29;;8;3;0;1;0;0;0;0;No;5/28/2009;12/18/2009;12/18/2009;204;Cluster 1
261;176;4;low_quality;0;0;1;0;0;1;1;1;0;0;0;1.10323699;-1.29879118;-0.77486477;-0.1770493174;42;17;Complementary and alternative medicine for psoriasis: A qualitative review of the clinical trial literature;Treatment;Journal of the American Academy of Dermatology;1;2009;17472;4.105;3.794;3.699;0.653;251;8.2;7.8;0.03424;0.972;80.88;Not Available;90.625;ISSN 01909622, 10976787;1.603;Q1;162;413;1609;10775;5408;1316;4.01;26.09;United States;;4;4;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;16;4;1;0;0;0;0;1;No;1/1/2001;8/7/2009;8/7/2009;NA;Cluster 4
287;177;4;low_quality;0;0;1;1;0;1;0;0;0;0;1;-0.77677742;-0.49413184;-0.84735178;0.1846453692;91;;A systematic review of antistreptococcal interventions for guttate and chronic plaque psoriasis;Treatment;British Journal of Dermatology;1;2001;11287;2.405;2.027;NA;0.49;349;6.9;7.1;NA;NA;96.85;Not Available;88.158;ISSN 13652133, 00070963;1.115;Q1;139;558;1875;10240;3156;1060;2.73;18.35;United Kingdom;;4;;funding;Pharma;Pharma;0;1;Boots Healthcare International;0;1;25;1;5;2.32;1;0;0;0;0;0;No;8/2/2016;8/2/2001;8/2/2001;-5478;
5;178;3;low_quality;1;0;1;0;0;0;0;0;0;0;1;-2.16744946;1.13296335;-1.12321751;-0.1698637805;0;0;Psoriasis and Associated Psychiatric Disorders A Systematic Review on Etiopathogenesis and Clinical Correlation;Comorbidities;Journal of Clinical and Aesthetic Dermatology;1;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;4;3;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;8;3;0;0;0;0;0;0;No;1/1/2001;6/1/2016;6/1/2016;NA;
15;179;3;low_quality;0;0;1;0;0;1;0;0;0;0;1;-0.62834818;-0.36341633;-0.80473249;-1.0306266246;1;0;Methodologies for medication adherence evaluation: Focus on psoriasis topical treatment;Treatment;Journal of Cutaneous Medicine and Surgery;0;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;6;3;funding;Academic;Academic;1;0;NA;0;0;0;1;6;2.58;0;0;0;0;0;0;No;1/11/2016;2/17/2016;2/17/2016;-258;Cluster 1
17;180;3;low_quality;0;0;1;1;0;0;0;0;0;0;1;-1.99224377;0.06717251;-1.06743645;0.8797125014;1;0;Terms referring to psoriasis vulgaris in the classical Chinese medicine literature: a systematic analysis;Pathogeny;Complementary Therapies in Medicine;0;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;10;2;funding;Academic;Academic;1;0;NA;0;0;0;1;16;4;0;0;0;0;0;0;No;5/13/2015;12/26/2015;12/26/2015;227;
27;181;3;low_quality;0;0;1;0;0;0;1;0;0;0;1;-0.93937106;0.21421628;-1.2396292;-0.2293450875;13;9;Targeted phototherapy;Treatment;Indian Journal of Dermatology, Venereology and Leprology;1;2009;22215;0.976;0.819;NA;0.198;96;4.4;8.9;0.0019;NA;89.58;NA;17.708;ISSN 03786323;0.359;Q2;29;263;616;3018;444;366;1.26;11.48;India;;2;2;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;8;3;0;0;0;0;0;0;No;7/30/2016;7/30/2016;7/30/2016;0;
41;182;3;low_quality;0;0;0;0;0;1;0;0;1;1;0;-0.87809443;-2.25379843;1.73296464;-0.7114131598;1;0;Vascular endothelial growth factor gene polymorphisms and psoriasis susceptibility: a meta-analysis;Pathogeny;Genetics and Molecular Research;0;2015;3562;0.764;0.662;0.912;0.08;1655;3.4;8.4;0.009;0.197;99.82;1.02338;7.941;ISSN 16765680;0.363;Q4;34;1906;2361;48966;2125;2350;0.84;25.69;Brazil;;2;1;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;10;3.32;0;1;0;0;0;1;No;6/30/2015;10/2/2015;10/2/2015;-140;Cluster 2
60;183;3;low_quality;0;0;1;0;0;1;0;0;0;0;1;-0.62834818;-0.36341633;-0.80473249;-1.0306266246;8;1;Keratolytics and Emollients and Their Role in the Therapy of Psoriasis: a Systematic Review;Treatment;Dermatology and Therapy;1;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 21938210, 21909172;0.918;Q1;7;24;52;817;106;50;2.16;34.04;Germany;;3;1;funding;Pharma;Pharma;0;1;NA;0;0;0;1;18;4.17;0;0;0;0;0;0;No;8/29/2014;1/21/2015;1/21/2015;145;
129;184;3;low_quality;1;1;1;0;0;0;0;0;0;0;0;-2.31433472;0.83824238;-0.43466117;0.4337691638;0;0;Caracterizaci n de estudios sobre calidad de vida relacionada con la salud en personas con psoriasis: revisi n sistem tica 2003-2013;Economic analyses;Revista Colombiana de Reumatologia;0;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;UNK;UNK;UNK;0;0;NA;0;0;0;1;7;2.81;0;1;0;0;0;0;No;10/1/2013;3/6/2014;3/6/2014;509;
136;185;3;low_quality;0;0;0;1;0;1;0;0;0;0;1;-0.75789439;-1.33417636;-1.01750196;0.0111476537;15;NA;The economic burden of psoriasis: a systematic literature review;Economic analyses;Expert Review of Pharmacoeconomics and Outcomes Research;0;2014;895;1.669;1.507;NA;0.256;78;4.1;5.5;0.0031;NA;50;0.34753;45.729;ISSN 14737167;0.781;Q1;33;91;252;4509;512;235;1.98;49.55;United Kingdom;;6;3;funding;Pharma;Pharma;0;1;Novartis;0;6;100;1;21;4.39;0;0;0;0;1;0;Yes;1/1/2001;1/21/2014;1/21/2014;NA;
165;186;3;low_quality;0;0;0;0;0;1;0;0;1;1;0;-0.87809443;-2.25379843;1.73296464;-0.7114131598;20;10;Meta-analysis of IL12B polymorphisms (rs3212227, rs6887695) with psoriasis and psoriatic arthritis;Pathogeny;Rheumatology International;0;2013;4361;1.627;1.497;1.62;0.367;450;4.3;9.2;0.0115;0.422;93.11;1.26754;28.333;ISSN 1437160X, 01728172;0.637;Q3;53;511;1299;12570;2112;1158;1.77;24.6;Germany;;4;1;UNK;UNK;UNK;0;0;NA;0;0;0;1;6;2.58;0;1;0;0;0;NA;NA;5/8/2012;12/15/2012;12/15/2012;132;
182;187;3;low_quality;1;0;0;0;0;1;0;0;0;0;1;-0.93310009;-0.26838552;-1.07328302;-1.0384286281;362;243;Global Epidemiology of Psoriasis: A Systematic Review of Incidence and Prevalence;Pathogeny;Journal of Investigative Dermatology;1;2013;24351;6.372;5.839;6.113;2.205;263;8.6;6.6;0.0424;1.925;95.06;NA;NA;ISSN 02636352;1.804;Q1;146;388;1152;11974;4031;873;4.6;30.86;United States;;4;4;funding;Academic;Academic;1;0;NA;0;0;0;1;9;3.17;0;1;0;0;0;1;No;4/2/2012;7/23/2012;7/23/2012;170;Cluster 5
195;188;3;low_quality;0;1;1;0;0;1;0;0;0;0;0;-0.77523344;-0.6581373;-0.11617615;-0.4269936804;24;5;Sexual dysfunction in patients with psoriasis and psoriatic arthritis ? a systematic review;Comorbidities;Revista Brasileira de Reumatologia;0;2012;336;0.864;0.559;NA;0.217;69;6;7.3;0.00038;NA;76.81;Not Available;18.966;ISSN 04825004;0.218;Q3;17;133;261;2975;149;217;0.86;22.37;Brazil;;2;2;UNK;UNK;UNK;0;0;NA;0;0;0;1;7;2.81;0;1;0;0;0;0;No;3/11/2011;5/9/2012;5/9/2012;307;
205;189;3;low_quality;1;0;0;0;0;0;0;0;1;0;1;-2.19642029;0.3916442;-0.33528581;-0.3317509526;27;15;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;9;3.17;1;0;0;0;0;1;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 1
213;190;3;low_quality;0;0;1;0;0;1;0;0;0;0;1;-0.62834818;-0.36341633;-0.80473249;-1.0306266246;9;6;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review (Letter);Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;4;2;0;1;0;0;0;0;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 5
238;191;3;low_quality;0;0;1;0;0;1;0;0;0;0;1;-0.62834818;-0.36341633;-0.80473249;-1.0306266246;42;21;Genital Psoriasis: A Systematic Literature Review on this Hidden Skin Disease;Diagnosis;Acta Dermato-Venereologica;0;2011;3834;3.176;2.972;3.223;0.551;78;>10.0;7.4;0.00602;0.917;93.59;Not Available;83.621;ISSN 16512057, 00015555;0.978;Q1;62;209;617;3545;882;240;3.42;16.96;Sweden;;5;2;funding;Pharma;Pharma;0;1;LEO Pharma;0;0;0;1;7;2.81;0;1;0;0;0;0;No;1/1/2001;6/29/2010;6/29/2010;NA;
249;192;3;low_quality;0;0;1;0;0;1;0;0;0;0;1;-0.62834818;-0.36341633;-0.80473249;-1.0306266246;;;;Diagnosis;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
250;193;3;low_quality;1;0;1;0;0;0;0;0;0;0;1;-2.16744946;1.13296335;-1.12321751;-0.1698637805;95;60;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;Diagnosis;Journal of the European Academy of Dermatology and Venereology;1;2010;3781;3.309;3.045;2.821;0.452;228;4.2;7.1;0.01174;0.704;85.53;Not Available;82.727;ISSN 01909622, 10976787;1.589;Q1;162;454;1411;10355;5051;1195;3.93;22.81;United States;;14;10;funding;Pharma;Pharma;0;1;AbbVie;0;2;14.29;2;6;2.58;1;0;0;1;0;0;No;5/28/2009;12/18/2009;12/18/2009;204;
253;194;3;low_quality;0;1;1;1;0;0;0;0;0;0;0;-2.13912902;-0.22754846;-0.37888011;1.4833454456;90;70;How Good Are Clinical Severity and Outcome Measures for Psoriasis?: Quantitative Evaluation in a Systematic Review;Diagnosis;Journal of Investigative Dermatology;1;2010;22854;6.27;5.731;5.758;1.648;250;7.9;6.6;0.05115;1.8;96.4;Not Available;99.091;ISSN 0022202X;2.441;Q1;155;429;1267;13421;5861;936;6.62;31.28;United Kingdom;;6;4;UNK;UNK;UNK;0;0;NA;0;0;0;2;11;3.46;0;0;0;1;0;0;No;7/16/2009;10/27/2009;10/27/2009;103;
277;195;3;low_quality;0;0;0;0;1;1;1;0;0;0;0;0.08857779;-2.14089599;-0.92772997;1.2434973854;;;;Treatment;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
278;196;3;low_quality;0;0;0;0;0;1;1;1;0;0;0;1.12212001;-2.1388357;-0.94501495;-0.3505470329;;;;Treatment;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
279;197;3;low_quality;0;0;0;0;0;1;1;1;0;0;0;1.12212001;-2.1388357;-0.94501495;-0.3505470329;;;;Treatment;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
283;198;3;low_quality;0;0;1;1;0;1;0;0;0;0;0;-0.84115891;-1.45661376;-0.42167779;0.8513263686;74;;A Systematic Review of Adverse Effects Associated with Topical Treatments for Psoriasis;Treatment;Dermatology Online Journal;1;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 10872108;0.151;Q3;30;244;158;2851;45;149;0.32;11.68;United States;;5;1;;UNK;UNK;0;0;NA;0;2;40;1;5;2.32;1;0;0;0;0;0;No;1/1/2001;1/1/2003;1/1/2003;730;
286;199;3;low_quality;0;0;1;1;0;0;0;0;0;0;1;-1.99224377;0.06717251;-1.06743645;0.8797125014;32;;A systematic review of treatments for guttate psoriasis;Treatment;British Journal of Dermatology;1;2001;11287;2.405;2.027;NA;0.49;349;6.9;7.1;NA;NA;96.85;Not Available;88.158;ISSN 13652133, 00070963;1.115;Q1;139;558;1875;10240;3156;1060;2.73;18.35;United Kingdom;;4;1;funding;Pharma;Pharma;0;1;Boots Healthcare International;0;1;25;1;4;2;1;0;0;0;0;0;No;1/1/2001;8/2/2001;8/2/2001;38;
301;200;3;low_quality;0;0;1;0;0;1;0;0;0;0;1;-0.62834818;-0.36341633;-0.80473249;-1.0306266246;5;;Pharmacological Control of Receptor of Ddvanced Glycation End-Products and its Biological Effects in Psoriasis;Pathogeny;International Journal of Biomedical Science;0;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 15552810, 15509702;0.245;Q2;12;37;116;1250;86;116;0.56;33.78;United States;;5;1;funding;Academic;Academic;1;0;NA;0;0;0;1;11;3.46;0;0;0;0;0;0;No;5/15/2013;6/27/2013;6/27/2013;43;
303;201;3;low_quality;1;0;0;0;0;1;0;0;0;0;1;-0.93310009;-0.26838552;-1.07328302;-1.0384286281;20;;Alcohol consumption and psoriatic risk: A meta-analysis of case control studies;Treatment;Journal of Dermatology;1;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 03852407;0.724;Q1;45;389;654;4971;833;370;2.28;12.78;United Kingdom;;3;1;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;4;2;0;1;0;0;0;1;No;2/10/2012;3/26/2012;3/26/2012;-190;
85;202;2;low_quality;0;0;0;1;0;0;0;0;0;0;1;-1.97336075;-0.77287201;-1.23758663;0.7062147859;;;;Comorbidities;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
90;203;2;low_quality;0;0;1;0;0;1;0;0;0;0;0;-0.69272968;-1.32589826;-0.3790585;-0.3639456253;9;10;Safety and Efficacy of Therapies for Skin Symptoms of Psoriasis in Patients with Psoriatic Arthritis: A Systematic Review;Treatment;Journal of Rheumatology;0;2014;20878;3.187;2.962;3.407;1.125;287;>10.0;7;0.02617;0.999;95.82;2.9306;70.313;ISSN 0315162X, 14992752;1.168;Q1;147;398;1474;10821;3672;1017;3.32;27.19;Canada;;4;5;UNK;UNK;UNK;0;0;NA;0;UNK;NA;2;5;2.32;0;0;0;0;0;0;No;1/1/2001;1/1/2001;1/1/2001;0;Cluster 5
105;204;2;low_quality;0;0;0;0;0;1;0;0;0;0;1;-0.60946516;-1.20346085;-0.97488267;-1.2041243401;48;23;Psoriasis Area Severity Index (PASI) and the Dermatology Life Quality Index (DLQI): the correlation between disease severity and psychological burden in patients treated with biological therapies;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2014;6077;2.826;2.625;2.976;0.578;256;5;7.8;0.01553;0.828;85.16;1.7388;83.333;ISSN 09269959, 14683083;1.324;Q1;70;361;1017;8754;2564;787;3.1;24.25;United Kingdom;;3;3;funding;non-pharma comp;Pharma;0;0;NA;1;2;66.67;1;5;2.32;1;0;0;0;0;0;No;7/30/2012;1/15/2013;1/15/2013;169;Cluster 5
114;205;2;low_quality;0;0;1;0;0;0;0;0;1;0;0;-1.95604988;-0.66586854;0.35893871;0.3427320503;21;10;HBV Reactivation in Patients Treated with Antitumor Necrosis Factor-Alpha (TNF-?) Agents for Rheumatic and Dermatologic Conditions: A Systematic Review and Meta-Analysis;Comorbidities;International Journal of Rheumatology;0;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 16879279, 16879260;0.683;Q2;18;21;103;695;345;99;4;33.1;United States;;8;6;UNK;UNK;UNK;0;0;NA;0;0;0;1;9;3.17;0;1;0;0;0;1;No;3/25/2014;6/11/2014;6/11/2014;226;
130;206;2;low_quality;0;0;0;0;0;1;0;0;0;0;1;-0.60946516;-1.20346085;-0.97488267;-1.2041243401;12;4;Systemic Therapies for Psoriasis: An Evidence-Based Update;Treatment;American Journal of Clinical Dermatology;1;2014;1533;2.725;2.625;2.357;0.51;51;8.1;7;0.00254;0.664;47.06;0.28445;80.159;ISSN 11750561;1.166;Q1;69;60;140;3490;479;126;3.61;58.17;United Kingdom;;3;3;funding;Pharma;Pharma;0;1;Galderma;0;1;33.33;1;16;4;1;0;0;1;0;0;No;1/1/2001;2/5/2014;2/5/2014;NA;Cluster 5
131;207;2;low_quality;0;0;1;0;0;1;0;0;0;0;0;-0.69272968;-1.32589826;-0.3790585;-0.3639456253;9;6;A Systematic Review of Systemic Medications for Pustular Psoriasis in Pediatrics;Treatment;Pediatric Dermatology;1;2014;2915;1.015;0.919;1.157;0.208;240;7.1;8.6;0.00522;0.321;96.25;0.58514;25.804;ISSN 15251470, 07368046;0.619;Q2;57;266;724;3068;1034;655;1.37;11.53;United Kingdom;;3;1;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;10;3.32;0;1;0;0;0;0;No;8/5/2016;8/5/2016;8/5/2016;0;Cluster 5
132;208;2;low_quality;0;0;1;0;0;1;0;0;0;0;0;-0.69272968;-1.32589826;-0.3790585;-0.3639456253;15;1;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;Comorbidities;Atherosclerosis;0;2014;20913;3.994;3.717;4.013;0.869;489;5.9;7.2;0.04689;1.167;89.78;5.25136;82.5;ISSN 00219150;1.772;Q1;140;524;1584;19925;6385;1405;4.49;38.02;Ireland;;14;8;;UNK;UNK;0;0;NA;0;;0;1;7;2.81;0;1;0;0;0;0;No;7/16/2013;10/21/2013;10/21/2013;97;Cluster 5
170;209;2;low_quality;0;0;0;0;0;1;0;0;0;0;1;-0.60946516;-1.20346085;-0.97488267;-1.2041243401;14;7;Etanercept provides an effective, safe and flexible short- and long- term treatment regimen for moderate-to-severe psoriasis: a systematic review of current evidence;Treatment;Journal of Dermatological Treatment;1;2013;1096;1.764;1.645;1.483;0.663;83;6.2;8;0.00224;0.416;78.31;0.24685;56.557;ISSN 09546634;0.69;Q2;41;93;236;2013;321;203;1.76;21.65;United Kingdom;;4;4;funding;Pharma;Pharma;0;1;Pfizer;0;4;100;2;14;3.81;1;0;0;0;0;0;No;6/29/2012;7/13/2012;7/13/2012;14;Cluster 5
216;210;2;low_quality;1;0;0;0;0;0;0;0;0;0;1;-2.14856644;0.29291883;-1.29336769;-0.3433614959;;;;Diagnosis;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
241;211;2;low_quality;0;0;1;1;0;0;0;0;0;0;0;-2.05662526;-0.89530942;-0.64176246;1.5463935008;134;80;Psoriatic Skin Lesions Induced by Tumor Necrosis Factor Antagonist Therapy: Clinical Features and Possible Immunopathogenesis;Pathogeny;Seminars in Arthritis and Rheumatism;0;2010;3012;4.744;4.6;4.536;0.941;51;7.9;8.2;0.00662;1.365;1.96;Not Available;81.034;ISSN 00490172;1.593;Q1;90;59;161;4315;709;134;5.33;73.14;United Kingdom;;2;1;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;8;3;0;1;0;0;0;0;No;1/1/2001;6/28/2010;6/28/2010;NA;Cluster 5
246;212;2;low_quality;0;0;1;1;0;0;0;0;0;0;0;-2.05662526;-0.89530942;-0.64176246;1.5463935008;6;2;Epidermal kinetic alterations required to generate the psoriatic phenotype: a reappraisal;Pathogeny;Cell Proliferation;0;2010;1408;2.742;2.651;2.841;0.234;64;4.3;7.8;0.00511;0.89;100;Not Available;40.169;ISSN 09607722;1.277;Q2;56;64;232;2538;751;223;3.2;39.66;United Kingdom;;3;2;UNK;UNK;UNK;0;0;NA;0;UNK;NA;2;5;2.32;0;0;0;0;0;0;No;4/3/2009;9/8/2009;9/8/2009;158;Cluster 5
260;213;2;low_quality;0;0;0;0;0;1;0;0;0;0;1;-0.60946516;-1.20346085;-0.97488267;-1.2041243401;35;19;Topical Clobetasol Propionate in the Treatment of Psoriasis A Review of Newer Formulations;Treatment;American Journal of Clinical Dermatology;1;2009;1144;1.82;1.747;2;0.25;52;6.2;7.1;0.00275;0.528;63.46;Not Available;55.208;ISSN 11750561;0.894;Q1;69;60;163;2544;440;157;2.75;42.4;United Kingdom;;2;1;funding;Pharma;Pharma;0;1;Galderma;0;1;50;1;10;3.32;1;0;0;0;0;0;No;1/1/2001;9/13/2012;9/13/2012;NA;Cluster 5
270;214;2;low_quality;0;0;0;0;1;1;0;0;0;0;0;-0.81586569;-2.15722425;-0.71291793;1.1372829804;43;23;Measures used in specifying psoriasis lesion(s), global disease and quality of life: A systematic review;Diagnosis;Journal of Dermatological Treatment;1;2007;536;0.911;0.854;NA;0.083;60;4.5;6.3;0.00211;NA;81.67;Not Available;15.854;ISSN 09546634;0.687;Q2;41;69;218;1524;346;189;1.48;22.09;United Kingdom;;;2;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;21;4.39;1;1;1;0;0;0;No;11/2/2006;2/7/2007;2/7/2007;506;
68;215;1;low_quality;0;0;0;0;0;1;0;0;0;0;0;-0.67384666;-2.16594277;-0.54920868;-0.5374433407;2;1;Association of the Late Cornified Envelope-3 Genes with Psoriasis and Psoriatic Arthritis: A Systematic Review;Pathogeny;Journal of Genetics and Genomics;0;2015;1469;3.981;3.764;3.013;0.389;54;4.6;6.2;0.00454;0.954;74.07;0.51572;75.358;ISSN 16738527;1.766;Q1;33;84;241;3550;649;178;3.96;42.26;China;;7;4;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;8;3;0;1;0;0;0;0;No;9/1/2014;1/4/2015;1/4/2015;447;Cluster 5
69;216;1;low_quality;0;0;0;0;0;1;0;0;0;0;0;-0.67384666;-2.16594277;-0.54920868;-0.5374433407;;;;Treatment;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
77;217;1;low_quality;0;0;0;0;0;1;0;0;0;0;0;-0.67384666;-2.16594277;-0.54920868;-0.5374433407;0;0;Clinical potential of brodalumab in the management of psoriasis: the evidence to date;Treatment;Psoriasis: Targets and Therapy;0;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;3;funding;Pharma;Pharma;0;1;Galderma;0;1;33.33;1;7;2.81;1;0;0;0;0;0;No;1/1/2001;3/11/2015;3/11/2015;NA;
139;218;1;low_quality;0;0;1;0;0;0;0;0;0;0;0;-1.90819603;-0.76459391;-0.59914317;0.3311215069;;;Biologic systemic therapy for moderate-to-severe psoriasis: A review;Treatment;Journal of Taibah University Medical Sciences;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;UNK;0;0;NA;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
180;219;1;low_quality;0;0;0;0;0;1;0;0;0;0;0;-0.67384666;-2.16594277;-0.54920868;-0.5374433407;30;15;Cost Effectiveness of Biologic Therapies for Plaque Psoriasis;Economic analyses;Journal of the American Academy of Dermatology;1;2013;20127;5.004;4.64;4.731;0.904;251;9.4;7.9;0.02977;1.377;88.84;3.28091;95.902;ISSN 01909622, 10976787;1.935;Q1;162;616;1653;12017;4796;921;5.66;19.51;United States;;5;3;UNK;UNK;UNK;0;0;NA;0;4;80;1;12;3.58;1;0;0;0;0;0;Yes;1/1/2001;5/22/2013;5/22/2013;NA;Cluster 5
187;220;1;low_quality;0;0;0;0;0;1;0;0;0;0;0;-0.67384666;-2.16594277;-0.54920868;-0.53744334;30;14;Biological treatments for moderate-to-severe psoriasis: indirect comparison;Treatment;Journal of Clinical Pharmacy and Therapeutics;0;2013;1963;1.533;1.481;1.775;0.202;94;6.8;7.4;0.0036;0.464;87.23;0.39725;32.617;ISSN 13652710, 02694727;0.658;Q2;55;98;309;2650;702;296;2.1;27.04;United Kingdom;;4;4;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;10;3.32;1;0;0;0;0;0;No;10/16/2012;12/12/2012;12/12/2012;57;Cluster 5
